machine_id,machine_type,timestamp,cycle,temperature_C,vibration_mm_s,pressure_psi,current_A,rpm,health_state,RUL,failure
M005,Robotic_Arm,2025-01-12 09:00:00,105,63.26,2.408,97.7,16.02,1433.1,Healthy,68,0
M005,Robotic_Arm,2025-01-12 10:00:00,106,62.33,2.195,96.81,16.68,1418.9,Healthy,67,0
M005,Robotic_Arm,2025-01-12 11:00:00,107,63.19,2.222,96.54,15.89,1400.4,Healthy,66,0
M005,Robotic_Arm,2025-01-12 12:00:00,108,63.95,2.216,94.95,16.22,1434.6,Healthy,65,0
M005,Robotic_Arm,2025-01-12 13:00:00,109,63.49,2.002,96.08,15.09,1444.7,Warning,64,0
M005,Robotic_Arm,2025-01-12 14:00:00,110,63.67,2.478,90.88,16.66,1447.2,Warning,63,0
M005,Robotic_Arm,2025-01-12 15:00:00,111,65.72,2.143,95.91,15.24,1437.5,Warning,62,0
M005,Robotic_Arm,2025-01-12 16:00:00,112,65.36,2.332,94.15,16.34,1394.1,Warning,61,0
M005,Robotic_Arm,2025-01-12 17:00:00,113,64.65,2.195,94.04,17.21,1426.4,Warning,60,0
M005,Robotic_Arm,2025-01-12 18:00:00,114,63.07,2.417,91.66,16.75,1397.5,Warning,59,0
M005,Robotic_Arm,2025-01-12 19:00:00,115,66.22,2.645,91.12,15.64,1398.8,Warning,58,0
M005,Robotic_Arm,2025-01-12 20:00:00,116,64.78,2.919,94.77,16.9,1413.5,Warning,57,0
M005,Robotic_Arm,2025-01-12 21:00:00,117,62.87,2.807,93.62,16.57,1417.7,Warning,56,0
M005,Robotic_Arm,2025-01-12 22:00:00,118,65.0,2.62,93.42,17.04,1380.1,Warning,55,0
M005,Robotic_Arm,2025-01-12 23:00:00,119,65.79,2.654,95.33,17.26,1422.5,Warning,54,0
M005,Robotic_Arm,2025-01-13 00:00:00,120,66.04,2.758,91.91,17.38,1387.0,Warning,53,0
M005,Robotic_Arm,2025-01-13 01:00:00,121,68.28,3.01,94.91,17.55,1366.1,Warning,52,0
M005,Robotic_Arm,2025-01-13 02:00:00,122,65.81,3.036,92.13,17.61,1449.8,Warning,51,0
M005,Robotic_Arm,2025-01-13 03:00:00,123,69.32,3.409,90.47,18.58,1389.6,Warning,50,0
M005,Robotic_Arm,2025-01-13 04:00:00,124,67.27,3.305,91.78,18.01,1437.4,Warning,49,0
M005,Robotic_Arm,2025-01-13 05:00:00,125,68.27,3.03,94.9,18.63,1403.8,Warning,48,0
M005,Robotic_Arm,2025-01-13 06:00:00,126,65.92,3.083,89.75,17.5,1437.7,Warning,47,0
M005,Robotic_Arm,2025-01-13 07:00:00,127,69.59,3.79,92.57,18.14,1409.2,Warning,46,0
M005,Robotic_Arm,2025-01-13 08:00:00,128,67.0,3.505,91.92,17.23,1406.6,Warning,45,0
M005,Robotic_Arm,2025-01-13 09:00:00,129,69.3,3.312,90.1,18.44,1423.1,Warning,44,0
M005,Robotic_Arm,2025-01-13 10:00:00,130,71.52,3.352,90.15,18.03,1423.5,Warning,43,0
M005,Robotic_Arm,2025-01-13 11:00:00,131,68.28,3.919,88.7,18.65,1382.6,Warning,42,0
M005,Robotic_Arm,2025-01-13 12:00:00,132,68.17,3.551,91.42,18.98,1374.7,Warning,41,0
M005,Robotic_Arm,2025-01-13 13:00:00,133,72.76,3.633,93.7,19.43,1383.1,Warning,40,0
M005,Robotic_Arm,2025-01-13 14:00:00,134,68.87,3.815,91.93,18.97,1384.2,Warning,39,0
M005,Robotic_Arm,2025-01-13 15:00:00,135,71.9,3.603,89.03,18.49,1372.7,Warning,38,0
M005,Robotic_Arm,2025-01-13 16:00:00,136,70.89,3.532,92.46,18.57,1370.8,Warning,37,0
M005,Robotic_Arm,2025-01-13 17:00:00,137,70.62,3.535,87.37,19.4,1368.2,Warning,36,0
M005,Robotic_Arm,2025-01-13 18:00:00,138,70.55,3.683,89.33,18.06,1380.3,Warning,35,0
M005,Robotic_Arm,2025-01-13 19:00:00,139,75.58,4.041,86.21,18.99,1364.0,Warning,34,0
M005,Robotic_Arm,2025-01-13 20:00:00,140,74.12,4.109,89.63,18.2,1367.2,Warning,33,0
M005,Robotic_Arm,2025-01-13 21:00:00,141,72.82,4.21,87.34,19.6,1338.5,Warning,32,0
M005,Robotic_Arm,2025-01-13 22:00:00,142,72.08,4.369,88.41,18.8,1356.2,Warning,31,0
M005,Robotic_Arm,2025-01-13 23:00:00,143,76.55,4.335,83.95,19.65,1357.8,Warning,30,0
M005,Robotic_Arm,2025-01-14 00:00:00,144,76.21,4.958,90.55,18.39,1393.2,Warning,29,0
M005,Robotic_Arm,2025-01-14 01:00:00,145,72.84,4.926,88.84,18.69,1346.8,Warning,28,0
M005,Robotic_Arm,2025-01-14 02:00:00,146,75.37,4.742,87.08,18.54,1361.1,Warning,27,0
M005,Robotic_Arm,2025-01-14 03:00:00,147,72.02,4.621,84.14,19.72,1410.2,Warning,26,0
M005,Robotic_Arm,2025-01-14 04:00:00,148,71.06,3.647,86.57,18.15,1345.0,Warning,25,0
M005,Robotic_Arm,2025-01-14 05:00:00,149,75.07,4.185,85.69,19.92,1356.5,Warning,24,0
M005,Robotic_Arm,2025-01-14 06:00:00,150,76.63,4.574,87.41,20.03,1320.9,Warning,23,0
M005,Robotic_Arm,2025-01-14 07:00:00,151,79.46,4.842,88.3,19.54,1342.1,Warning,22,0
M005,Robotic_Arm,2025-01-14 08:00:00,152,76.91,4.483,86.55,17.66,1310.6,Warning,21,0
M005,Robotic_Arm,2025-01-14 09:00:00,153,76.86,4.774,87.87,20.22,1304.4,Warning,20,0
M005,Robotic_Arm,2025-01-14 10:00:00,154,79.7,4.217,86.12,20.84,1328.1,Warning,19,0
M005,Robotic_Arm,2025-01-14 11:00:00,155,77.39,5.177,87.39,20.72,1379.0,Warning,18,0
M005,Robotic_Arm,2025-01-14 12:00:00,156,75.78,5.404,82.65,17.94,1362.5,Warning,17,0
M005,Robotic_Arm,2025-01-14 13:00:00,157,76.39,5.323,86.32,20.41,1353.6,Critical,16,0
M005,Robotic_Arm,2025-01-14 14:00:00,158,76.28,5.464,86.06,19.72,1382.5,Critical,15,0
M005,Robotic_Arm,2025-01-14 15:00:00,159,77.91,5.359,87.64,20.23,1333.2,Critical,14,0
M005,Robotic_Arm,2025-01-14 16:00:00,160,76.66,4.773,80.69,21.55,1382.8,Critical,13,0
M005,Robotic_Arm,2025-01-14 17:00:00,161,80.35,4.551,85.43,19.12,1350.6,Critical,12,0
M005,Robotic_Arm,2025-01-14 18:00:00,162,76.53,6.234,88.28,22.07,1395.5,Critical,11,0
M005,Robotic_Arm,2025-01-14 19:00:00,163,80.61,6.214,82.5,20.96,1278.7,Critical,10,0
M005,Robotic_Arm,2025-01-14 20:00:00,164,79.67,5.179,86.02,20.09,1302.9,Critical,9,0
M005,Robotic_Arm,2025-01-14 21:00:00,165,79.78,5.047,84.38,20.5,1380.9,Critical,8,0
M005,Robotic_Arm,2025-01-14 22:00:00,166,81.1,5.49,80.97,20.3,1344.7,Critical,7,0
M005,Robotic_Arm,2025-01-14 23:00:00,167,77.54,6.246,83.45,20.67,1362.4,Critical,6,0
M005,Robotic_Arm,2025-01-15 00:00:00,168,85.6,6.864,80.32,19.26,1317.0,Critical,5,0
M005,Robotic_Arm,2025-01-15 01:00:00,169,81.82,6.012,80.11,19.47,1360.5,Critical,4,0
M005,Robotic_Arm,2025-01-15 02:00:00,170,86.11,5.096,78.98,20.24,1349.9,Critical,3,0
M005,Robotic_Arm,2025-01-15 03:00:00,171,83.42,6.199,82.94,20.7,1282.9,Critical,2,0
M005,Robotic_Arm,2025-01-15 04:00:00,172,87.65,6.637,79.7,19.65,1343.8,Critical,1,0
M005,Robotic_Arm,2025-01-15 05:00:00,173,84.61,6.026,86.28,21.54,1346.7,Critical,0,1
M006,CNC_Lathe,2025-01-07 01:00:00,1,64.89,1.49,100.52,16.92,1386.6,Healthy,266,0
M006,CNC_Lathe,2025-01-07 02:00:00,2,66.38,1.346,103.37,16.09,1390.8,Healthy,265,0
M006,CNC_Lathe,2025-01-07 03:00:00,3,64.46,1.517,101.31,16.68,1389.3,Healthy,264,0
M006,CNC_Lathe,2025-01-07 04:00:00,4,66.19,1.444,99.55,16.75,1379.3,Healthy,263,0
M006,CNC_Lathe,2025-01-07 05:00:00,5,65.26,1.455,98.07,17.08,1375.0,Healthy,262,0
M006,CNC_Lathe,2025-01-07 06:00:00,6,64.46,1.305,100.77,15.51,1368.9,Healthy,261,0
M006,CNC_Lathe,2025-01-07 07:00:00,7,64.43,1.433,99.89,16.86,1402.5,Healthy,260,0
M006,CNC_Lathe,2025-01-07 08:00:00,8,66.3,1.47,100.34,17.16,1375.9,Healthy,259,0
M006,CNC_Lathe,2025-01-07 09:00:00,9,65.11,1.421,100.2,17.54,1377.0,Healthy,258,0
M006,CNC_Lathe,2025-01-07 10:00:00,10,65.92,1.525,102.64,16.38,1386.1,Healthy,257,0
M006,CNC_Lathe,2025-01-07 11:00:00,11,66.15,1.469,99.42,16.68,1394.3,Healthy,256,0
M006,CNC_Lathe,2025-01-07 12:00:00,12,64.54,1.35,103.46,16.93,1368.5,Healthy,255,0
M006,CNC_Lathe,2025-01-07 13:00:00,13,64.42,1.413,99.09,16.85,1384.4,Healthy,254,0
M006,CNC_Lathe,2025-01-07 14:00:00,14,66.6,1.446,100.02,17.42,1374.9,Healthy,253,0
M006,CNC_Lathe,2025-01-07 15:00:00,15,64.07,1.363,103.25,17.01,1379.6,Healthy,252,0
M006,CNC_Lathe,2025-01-07 16:00:00,16,66.94,1.237,99.17,16.3,1385.0,Healthy,251,0
M006,CNC_Lathe,2025-01-07 17:00:00,17,65.47,1.534,101.46,16.78,1379.4,Healthy,250,0
M006,CNC_Lathe,2025-01-07 18:00:00,18,65.42,1.213,105.16,17.15,1382.5,Healthy,249,0
M006,CNC_Lathe,2025-01-07 19:00:00,19,65.92,1.451,100.88,16.69,1388.4,Healthy,248,0
M006,CNC_Lathe,2025-01-07 20:00:00,20,65.69,1.299,103.22,17.06,1390.3,Healthy,247,0
M006,CNC_Lathe,2025-01-07 21:00:00,21,66.69,1.382,101.57,17.27,1368.5,Healthy,246,0
M006,CNC_Lathe,2025-01-07 22:00:00,22,65.36,1.392,99.66,17.87,1358.3,Healthy,245,0
M006,CNC_Lathe,2025-01-07 23:00:00,23,64.0,1.511,102.16,16.54,1388.5,Healthy,244,0
M006,CNC_Lathe,2025-01-08 00:00:00,24,66.77,1.377,104.99,16.26,1389.8,Healthy,243,0
M006,CNC_Lathe,2025-01-08 01:00:00,25,66.47,1.469,100.79,16.83,1386.0,Healthy,242,0
M006,CNC_Lathe,2025-01-08 02:00:00,26,66.12,1.44,102.65,16.54,1376.0,Healthy,241,0
M006,CNC_Lathe,2025-01-08 03:00:00,27,64.36,1.341,102.62,16.99,1418.5,Healthy,240,0
M006,CNC_Lathe,2025-01-08 04:00:00,28,65.49,1.386,101.25,16.69,1378.5,Healthy,239,0
M006,CNC_Lathe,2025-01-08 05:00:00,29,66.43,1.391,99.9,16.58,1372.6,Healthy,238,0
M006,CNC_Lathe,2025-01-08 06:00:00,30,65.38,1.499,99.08,16.82,1381.5,Healthy,237,0
M006,CNC_Lathe,2025-01-08 07:00:00,31,63.47,1.296,100.07,16.63,1382.3,Healthy,236,0
M006,CNC_Lathe,2025-01-08 08:00:00,32,65.14,1.324,101.74,17.64,1404.0,Healthy,235,0
M006,CNC_Lathe,2025-01-08 09:00:00,33,63.38,1.437,100.83,17.01,1373.4,Healthy,234,0
M006,CNC_Lathe,2025-01-08 10:00:00,34,65.42,1.395,100.23,16.59,1372.7,Healthy,233,0
M006,CNC_Lathe,2025-01-08 11:00:00,35,65.54,1.44,102.37,16.75,1383.6,Healthy,232,0
M006,CNC_Lathe,2025-01-08 12:00:00,36,66.26,1.496,101.01,16.86,1382.2,Healthy,231,0
M006,CNC_Lathe,2025-01-08 13:00:00,37,64.15,1.36,102.21,17.2,1375.3,Healthy,230,0
M006,CNC_Lathe,2025-01-08 14:00:00,38,65.52,1.297,102.15,16.91,1375.2,Healthy,229,0
M006,CNC_Lathe,2025-01-08 15:00:00,39,64.94,1.373,100.42,17.21,1373.5,Healthy,228,0
M006,CNC_Lathe,2025-01-08 16:00:00,40,66.89,1.526,99.76,16.97,1369.6,Healthy,227,0
M006,CNC_Lathe,2025-01-08 17:00:00,41,64.97,1.58,100.63,17.09,1387.5,Healthy,226,0
M006,CNC_Lathe,2025-01-08 18:00:00,42,64.3,1.294,99.28,16.59,1336.6,Healthy,225,0
M006,CNC_Lathe,2025-01-08 19:00:00,43,65.85,1.585,101.32,16.38,1369.7,Healthy,224,0
M006,CNC_Lathe,2025-01-08 20:00:00,44,64.84,1.278,102.38,17.27,1362.1,Healthy,223,0
M006,CNC_Lathe,2025-01-08 21:00:00,45,66.03,1.532,103.95,18.09,1365.9,Healthy,222,0
M006,CNC_Lathe,2025-01-08 22:00:00,46,68.13,1.344,100.21,17.08,1370.7,Healthy,221,0
M006,CNC_Lathe,2025-01-08 23:00:00,47,65.7,1.248,100.74,17.46,1378.5,Healthy,220,0
M006,CNC_Lathe,2025-01-09 00:00:00,48,65.44,1.427,102.85,16.28,1388.2,Healthy,219,0
M006,CNC_Lathe,2025-01-09 01:00:00,49,65.03,1.396,102.68,16.47,1364.2,Healthy,218,0
M006,CNC_Lathe,2025-01-09 02:00:00,50,63.37,1.325,103.09,16.9,1359.3,Healthy,217,0
M006,CNC_Lathe,2025-01-09 03:00:00,51,64.82,1.231,99.41,17.1,1361.8,Healthy,216,0
M006,CNC_Lathe,2025-01-09 04:00:00,52,66.41,1.373,101.22,16.83,1391.0,Healthy,215,0
M006,CNC_Lathe,2025-01-09 05:00:00,53,66.08,1.413,101.94,16.86,1387.5,Healthy,214,0
M006,CNC_Lathe,2025-01-09 06:00:00,54,64.96,1.38,100.68,16.76,1369.0,Healthy,213,0
M006,CNC_Lathe,2025-01-09 07:00:00,55,65.77,1.511,102.85,16.44,1398.7,Healthy,212,0
M006,CNC_Lathe,2025-01-09 08:00:00,56,64.98,1.44,99.73,17.0,1384.1,Healthy,211,0
M006,CNC_Lathe,2025-01-09 09:00:00,57,63.82,1.441,103.11,16.88,1399.8,Healthy,210,0
M006,CNC_Lathe,2025-01-09 10:00:00,58,65.11,1.465,97.77,17.91,1401.8,Healthy,209,0
M006,CNC_Lathe,2025-01-09 11:00:00,59,65.02,1.183,101.53,16.37,1386.1,Healthy,208,0
M006,CNC_Lathe,2025-01-09 12:00:00,60,65.71,1.286,102.78,17.27,1394.0,Healthy,207,0
M006,CNC_Lathe,2025-01-09 13:00:00,61,65.31,1.238,102.56,16.84,1358.5,Healthy,206,0
M006,CNC_Lathe,2025-01-09 14:00:00,62,66.65,1.59,101.03,17.81,1380.8,Healthy,205,0
M006,CNC_Lathe,2025-01-09 15:00:00,63,64.92,1.317,103.55,16.63,1390.4,Healthy,204,0
M006,CNC_Lathe,2025-01-09 16:00:00,64,64.74,1.334,102.64,16.79,1373.3,Healthy,203,0
M006,CNC_Lathe,2025-01-09 17:00:00,65,66.43,1.539,102.06,16.68,1371.7,Healthy,202,0
M006,CNC_Lathe,2025-01-09 18:00:00,66,65.38,1.412,99.61,17.24,1380.7,Healthy,201,0
M006,CNC_Lathe,2025-01-09 19:00:00,67,63.59,1.287,100.34,16.92,1407.7,Healthy,200,0
M006,CNC_Lathe,2025-01-09 20:00:00,68,65.54,1.296,101.42,16.81,1384.3,Healthy,199,0
M006,CNC_Lathe,2025-01-09 21:00:00,69,65.88,1.501,101.06,17.6,1393.0,Healthy,198,0
M006,CNC_Lathe,2025-01-09 22:00:00,70,64.59,1.601,101.58,16.61,1404.2,Healthy,197,0
M006,CNC_Lathe,2025-01-09 23:00:00,71,67.38,1.376,100.34,16.88,1390.1,Healthy,196,0
M006,CNC_Lathe,2025-01-10 00:00:00,72,66.58,1.437,101.25,17.55,1374.7,Healthy,195,0
M006,CNC_Lathe,2025-01-10 01:00:00,73,66.33,1.351,101.74,16.9,1378.5,Healthy,194,0
M006,CNC_Lathe,2025-01-10 02:00:00,74,64.92,1.514,99.99,16.65,1411.2,Healthy,193,0
M006,CNC_Lathe,2025-01-10 03:00:00,75,66.28,1.141,100.25,16.22,1365.1,Healthy,192,0
M006,CNC_Lathe,2025-01-10 04:00:00,76,62.16,1.366,99.38,16.97,1355.0,Healthy,191,0
M006,CNC_Lathe,2025-01-10 05:00:00,77,65.38,1.338,103.35,17.51,1391.2,Healthy,190,0
M006,CNC_Lathe,2025-01-10 06:00:00,78,64.97,1.578,98.76,16.38,1378.1,Healthy,189,0
M006,CNC_Lathe,2025-01-10 07:00:00,79,67.56,1.359,100.82,16.37,1393.6,Healthy,188,0
M006,CNC_Lathe,2025-01-10 08:00:00,80,66.25,1.459,100.15,16.66,1360.0,Healthy,187,0
M006,CNC_Lathe,2025-01-10 09:00:00,81,65.39,1.272,99.33,16.78,1372.0,Healthy,186,0
M006,CNC_Lathe,2025-01-10 10:00:00,82,64.76,1.426,101.21,16.83,1382.1,Healthy,185,0
M006,CNC_Lathe,2025-01-10 11:00:00,83,64.31,1.39,101.32,16.34,1394.3,Healthy,184,0
M006,CNC_Lathe,2025-01-10 12:00:00,84,64.42,1.389,102.84,17.32,1379.9,Healthy,183,0
M006,CNC_Lathe,2025-01-10 13:00:00,85,64.94,1.474,102.11,16.7,1367.5,Healthy,182,0
M006,CNC_Lathe,2025-01-10 14:00:00,86,63.23,1.395,100.97,17.4,1384.8,Healthy,181,0
M006,CNC_Lathe,2025-01-10 15:00:00,87,66.64,1.31,102.8,16.73,1391.0,Healthy,180,0
M006,CNC_Lathe,2025-01-10 16:00:00,88,63.84,1.403,98.12,16.84,1386.0,Healthy,179,0
M006,CNC_Lathe,2025-01-10 17:00:00,89,64.78,1.275,102.36,16.9,1372.0,Healthy,178,0
M006,CNC_Lathe,2025-01-10 18:00:00,90,65.34,1.643,102.82,17.41,1385.9,Healthy,177,0
M006,CNC_Lathe,2025-01-10 19:00:00,91,65.47,1.14,100.08,16.75,1351.3,Healthy,176,0
M006,CNC_Lathe,2025-01-10 20:00:00,92,64.14,1.182,101.04,17.27,1396.0,Healthy,175,0
M006,CNC_Lathe,2025-01-10 21:00:00,93,65.72,1.283,98.2,16.24,1360.3,Healthy,174,0
M006,CNC_Lathe,2025-01-10 22:00:00,94,64.41,1.364,99.57,17.08,1375.9,Healthy,173,0
M006,CNC_Lathe,2025-01-10 23:00:00,95,65.31,1.494,99.32,17.11,1379.2,Healthy,172,0
M006,CNC_Lathe,2025-01-11 00:00:00,96,64.97,1.468,102.41,16.57,1376.7,Healthy,171,0
M006,CNC_Lathe,2025-01-11 01:00:00,97,65.58,1.352,101.97,17.06,1406.9,Healthy,170,0
M006,CNC_Lathe,2025-01-11 02:00:00,98,63.77,1.367,99.73,17.19,1355.1,Healthy,169,0
M006,CNC_Lathe,2025-01-11 03:00:00,99,65.65,1.317,99.99,16.37,1372.4,Healthy,168,0
M006,CNC_Lathe,2025-01-11 04:00:00,100,66.39,1.377,102.04,17.61,1383.3,Healthy,167,0
M006,CNC_Lathe,2025-01-11 05:00:00,101,64.74,1.426,100.28,16.74,1356.6,Healthy,166,0
M006,CNC_Lathe,2025-01-11 06:00:00,102,66.23,1.341,101.37,16.53,1385.9,Healthy,165,0
M006,CNC_Lathe,2025-01-11 07:00:00,103,64.54,1.366,102.41,17.26,1379.1,Healthy,164,0
M006,CNC_Lathe,2025-01-11 08:00:00,104,63.53,1.679,103.71,17.23,1368.1,Healthy,163,0
M006,CNC_Lathe,2025-01-11 09:00:00,105,65.19,1.325,102.99,17.05,1367.6,Healthy,162,0
M006,CNC_Lathe,2025-01-11 10:00:00,106,64.83,1.492,103.49,17.56,1390.7,Healthy,161,0
M006,CNC_Lathe,2025-01-11 11:00:00,107,65.05,1.056,101.54,16.95,1381.5,Healthy,160,0
M006,CNC_Lathe,2025-01-11 12:00:00,108,65.36,1.247,101.93,17.2,1389.6,Healthy,159,0
M006,CNC_Lathe,2025-01-11 13:00:00,109,66.25,1.44,100.48,16.92,1380.7,Healthy,158,0
M006,CNC_Lathe,2025-01-11 14:00:00,110,65.41,1.48,102.06,17.78,1412.5,Healthy,157,0
M006,CNC_Lathe,2025-01-11 15:00:00,111,65.38,0.996,102.95,16.73,1367.4,Healthy,156,0
M006,CNC_Lathe,2025-01-11 16:00:00,112,64.9,1.335,102.01,16.32,1363.2,Healthy,155,0
M006,CNC_Lathe,2025-01-11 17:00:00,113,65.64,1.442,102.06,16.63,1364.7,Healthy,154,0
M006,CNC_Lathe,2025-01-11 18:00:00,114,64.79,1.404,103.32,16.13,1376.1,Healthy,153,0
M006,CNC_Lathe,2025-01-11 19:00:00,115,63.97,1.214,102.54,17.16,1386.1,Healthy,152,0
M006,CNC_Lathe,2025-01-11 20:00:00,116,66.22,1.332,100.44,17.82,1375.7,Healthy,151,0
M006,CNC_Lathe,2025-01-11 21:00:00,117,66.04,1.38,98.32,16.13,1370.7,Healthy,150,0
M006,CNC_Lathe,2025-01-11 22:00:00,118,66.36,1.459,102.46,16.55,1403.6,Healthy,149,0
M006,CNC_Lathe,2025-01-11 23:00:00,119,64.34,1.401,101.08,16.88,1399.5,Healthy,148,0
M006,CNC_Lathe,2025-01-12 00:00:00,120,64.6,1.245,101.12,16.79,1430.0,Healthy,147,0
M006,CNC_Lathe,2025-01-12 01:00:00,121,65.98,1.339,99.51,16.19,1364.0,Healthy,146,0
M006,CNC_Lathe,2025-01-12 02:00:00,122,65.42,1.522,102.78,17.04,1374.5,Healthy,145,0
M006,CNC_Lathe,2025-01-12 03:00:00,123,65.57,1.328,103.67,16.87,1378.1,Healthy,144,0
M006,CNC_Lathe,2025-01-12 04:00:00,124,63.09,1.36,102.35,16.52,1368.1,Healthy,143,0
M006,CNC_Lathe,2025-01-12 05:00:00,125,66.09,1.232,102.68,16.73,1373.6,Healthy,142,0
M006,CNC_Lathe,2025-01-12 06:00:00,126,64.18,1.418,104.78,17.26,1366.4,Healthy,141,0
M006,CNC_Lathe,2025-01-12 07:00:00,127,66.44,1.348,103.16,17.27,1335.2,Healthy,140,0
M006,CNC_Lathe,2025-01-12 08:00:00,128,64.3,1.474,101.32,16.54,1369.9,Healthy,139,0
M006,CNC_Lathe,2025-01-12 09:00:00,129,63.4,1.371,104.41,17.27,1412.2,Healthy,138,0
M006,CNC_Lathe,2025-01-12 10:00:00,130,66.18,1.482,104.05,17.1,1376.6,Healthy,137,0
M006,CNC_Lathe,2025-01-12 11:00:00,131,66.33,1.525,100.37,16.66,1381.5,Healthy,136,0
M006,CNC_Lathe,2025-01-12 12:00:00,132,66.13,1.46,98.96,17.71,1369.8,Healthy,135,0
M006,CNC_Lathe,2025-01-12 13:00:00,133,65.04,1.289,105.14,17.04,1366.6,Healthy,134,0
M006,CNC_Lathe,2025-01-12 14:00:00,134,66.17,1.457,100.81,17.28,1367.0,Healthy,133,0
M006,CNC_Lathe,2025-01-12 15:00:00,135,64.81,1.179,99.11,17.67,1404.0,Healthy,132,0
M006,CNC_Lathe,2025-01-12 16:00:00,136,65.37,1.546,100.85,16.85,1380.2,Healthy,131,0
M006,CNC_Lathe,2025-01-12 17:00:00,137,65.18,1.358,102.81,17.01,1390.1,Healthy,130,0
M006,CNC_Lathe,2025-01-12 18:00:00,138,66.33,1.419,99.64,16.4,1381.6,Healthy,129,0
M006,CNC_Lathe,2025-01-12 19:00:00,139,65.13,1.388,101.07,17.98,1359.4,Healthy,128,0
M006,CNC_Lathe,2025-01-12 20:00:00,140,63.31,1.413,100.53,17.07,1388.1,Healthy,127,0
M006,CNC_Lathe,2025-01-12 21:00:00,141,66.59,1.229,100.26,17.12,1390.9,Healthy,126,0
M006,CNC_Lathe,2025-01-12 22:00:00,142,67.49,1.475,101.01,16.59,1370.9,Healthy,125,0
M006,CNC_Lathe,2025-01-12 23:00:00,143,64.71,1.445,101.48,16.42,1372.8,Healthy,124,0
M006,CNC_Lathe,2025-01-13 00:00:00,144,66.18,1.415,101.95,17.1,1403.8,Healthy,123,0
M006,CNC_Lathe,2025-01-13 01:00:00,145,65.54,1.341,99.72,17.05,1342.8,Healthy,122,0
M006,CNC_Lathe,2025-01-13 02:00:00,146,65.12,1.359,99.05,16.57,1391.5,Healthy,121,0
M006,CNC_Lathe,2025-01-13 03:00:00,147,65.53,1.39,101.55,16.98,1398.0,Healthy,120,0
M006,CNC_Lathe,2025-01-13 04:00:00,148,65.42,1.234,103.54,17.09,1370.5,Healthy,119,0
M006,CNC_Lathe,2025-01-13 05:00:00,149,64.05,1.419,100.92,17.58,1374.2,Healthy,118,0
M006,CNC_Lathe,2025-01-13 06:00:00,150,64.46,1.469,102.48,17.01,1389.5,Healthy,117,0
M006,CNC_Lathe,2025-01-13 07:00:00,151,65.26,1.403,102.84,17.2,1376.8,Healthy,116,0
M006,CNC_Lathe,2025-01-13 08:00:00,152,66.65,1.143,104.17,16.26,1370.0,Healthy,115,0
M006,CNC_Lathe,2025-01-13 09:00:00,153,65.26,1.365,102.6,16.52,1383.3,Healthy,114,0
M006,CNC_Lathe,2025-01-13 10:00:00,154,64.72,1.409,101.0,16.98,1371.1,Healthy,113,0
M006,CNC_Lathe,2025-01-13 11:00:00,155,64.79,1.408,102.51,16.71,1366.4,Healthy,112,0
M006,CNC_Lathe,2025-01-13 12:00:00,156,65.91,1.376,102.34,16.58,1352.7,Healthy,111,0
M006,CNC_Lathe,2025-01-13 13:00:00,157,64.77,1.303,100.98,16.69,1390.5,Healthy,110,0
M006,CNC_Lathe,2025-01-13 14:00:00,158,65.01,1.395,101.33,17.02,1379.0,Healthy,109,0
M006,CNC_Lathe,2025-01-13 15:00:00,159,65.81,1.3,103.19,16.85,1359.7,Healthy,108,0
M006,CNC_Lathe,2025-01-13 16:00:00,160,65.49,1.295,102.09,17.83,1367.6,Healthy,107,0
M006,CNC_Lathe,2025-01-13 17:00:00,161,65.63,1.204,101.77,16.59,1370.0,Healthy,106,0
M006,CNC_Lathe,2025-01-13 18:00:00,162,66.24,1.211,101.6,17.28,1353.5,Warning,105,0
M006,CNC_Lathe,2025-01-13 19:00:00,163,65.29,1.481,101.85,17.32,1364.6,Warning,104,0
M006,CNC_Lathe,2025-01-13 20:00:00,164,65.07,1.403,96.97,17.77,1373.8,Warning,103,0
M006,CNC_Lathe,2025-01-13 21:00:00,165,67.03,1.661,103.8,16.53,1385.6,Warning,102,0
M006,CNC_Lathe,2025-01-13 22:00:00,166,65.88,1.532,101.53,16.85,1369.5,Warning,101,0
M006,CNC_Lathe,2025-01-13 23:00:00,167,63.67,1.479,103.2,17.56,1388.1,Warning,100,0
M006,CNC_Lathe,2025-01-14 00:00:00,168,67.73,1.633,101.92,16.92,1368.4,Warning,99,0
M006,CNC_Lathe,2025-01-14 01:00:00,169,66.32,1.818,99.32,17.15,1362.2,Warning,98,0
M006,CNC_Lathe,2025-01-14 02:00:00,170,69.09,1.895,101.04,17.8,1349.5,Warning,97,0
M006,CNC_Lathe,2025-01-14 03:00:00,171,67.72,1.78,98.79,16.52,1374.6,Warning,96,0
M006,CNC_Lathe,2025-01-14 04:00:00,172,67.13,1.596,100.16,17.86,1388.0,Warning,95,0
M006,CNC_Lathe,2025-01-14 05:00:00,173,67.08,1.761,100.93,17.66,1354.8,Warning,94,0
M006,CNC_Lathe,2025-01-14 06:00:00,174,66.93,1.984,99.68,17.47,1347.6,Warning,93,0
M006,CNC_Lathe,2025-01-14 07:00:00,175,67.41,1.797,101.94,18.1,1403.1,Warning,92,0
M006,CNC_Lathe,2025-01-14 08:00:00,176,67.95,1.648,99.38,17.82,1371.9,Warning,91,0
